station_id,recorded_at,voltage_kv,load_percent,temperature_c,quality,source,sequence_number
WG-003,2026-03-02T00:30:00Z,223.194,49.658,38.724,ok,demo-generator,99
WG-003,2026-03-02T00:45:00Z,224.042,48.094,38.108,ok,demo-generator,100
WG-003,2026-03-02T01:00:00Z,223.405,49.420,38.874,ok,demo-generator,101
WG-003,2026-03-02T01:15:00Z,223.383,49.519,37.817,ok,demo-generator,102
WG-003,2026-03-02T01:30:00Z,223.874,49.492,39.529,ok,demo-generator,103
WG-003,2026-03-02T01:45:00Z,223.696,50.188,40.032,ok,demo-generator,104
WG-003,2026-03-02T02:00:00Z,224.478,48.258,39.820,ok,demo-generator,105
WG-003,2026-03-02T02:15:00Z,223.801,49.336,41.164,ok,demo-generator,106
WG-003,2026-03-02T02:30:00Z,224.481,47.866,39.703,ok,demo-generator,107
WG-003,2026-03-02T02:45:00Z,223.892,50.328,40.927,ok,demo-generator,108
WG-003,2026-03-02T03:00:00Z,223.927,48.881,42.407,ok,demo-generator,109
WG-003,2026-03-02T03:15:00Z,224.430,48.629,43.331,ok,demo-generator,110
WG-003,2026-03-02T03:30:00Z,224.204,49.779,43.877,ok,demo-generator,111
WG-003,2026-03-02T03:45:00Z,224.175,49.886,43.807,ok,demo-generator,112
WG-003,2026-03-02T04:00:00Z,224.652,49.216,43.974,ok,demo-generator,113
WG-003,2026-03-02T04:15:00Z,223.809,51.114,44.350,ok,demo-generator,114
WG-003,2026-03-02T04:30:00Z,224.322,50.617,44.818,ok,demo-generator,115
WG-003,2026-03-02T04:45:00Z,224.114,51.353,45.435,ok,demo-generator,116
WG-003,2026-03-02T05:00:00Z,223.925,52.363,46.181,ok,demo-generator,117
WG-003,2026-03-02T05:15:00Z,223.951,51.932,47.056,ok,demo-generator,118
WG-003,2026-03-02T05:30:00Z,223.795,54.396,47.154,ok,demo-generator,119
WG-003,2026-03-02T05:45:00Z,223.036,56.654,48.056,ok,demo-generator,120
WG-003,2026-03-02T06:00:00Z,222.632,57.199,50.603,ok,demo-generator,121
WG-003,2026-03-02T06:15:00Z,222.902,55.373,48.498,ok,demo-generator,122
WG-003,2026-03-02T06:30:00Z,223.158,56.909,51.168,ok,demo-generator,123
WG-003,2026-03-02T06:45:00Z,222.092,60.062,51.859,ok,demo-generator,124
WG-003,2026-03-02T07:00:00Z,222.111,61.787,51.818,ok,demo-generator,125
WG-003,2026-03-02T07:15:00Z,222.048,61.410,52.559,ok,demo-generator,126
WG-003,2026-03-02T07:30:00Z,221.371,64.265,52.589,ok,demo-generator,127
WG-003,2026-03-02T07:45:00Z,221.189,65.439,54.378,ok,demo-generator,128
WG-003,2026-03-02T08:00:00Z,221.343,64.798,53.060,ok,demo-generator,129
WG-003,2026-03-02T08:15:00Z,220.994,65.825,53.793,ok,demo-generator,130
WG-003,2026-03-02T08:30:00Z,220.587,67.679,55.448,ok,demo-generator,131
WG-003,2026-03-02T08:45:00Z,220.391,67.315,55.500,ok,demo-generator,132
WG-003,2026-03-02T09:00:00Z,219.623,70.380,55.775,ok,demo-generator,133
WG-003,2026-03-02T09:15:00Z,219.678,69.156,56.447,ok,demo-generator,134
WG-003,2026-03-02T09:30:00Z,219.580,69.873,55.400,ok,demo-generator,135
WG-003,2026-03-02T09:45:00Z,219.142,71.280,55.273,ok,demo-generator,136
WG-003,2026-03-02T10:00:00Z,218.954,71.170,56.552,ok,demo-generator,137
WG-003,2026-03-02T10:15:00Z,219.093,72.916,56.909,ok,demo-generator,138
WG-003,2026-03-02T10:30:00Z,218.714,73.211,55.720,ok,demo-generator,139
WG-003,2026-03-02T10:45:00Z,219.015,71.375,54.357,ok,demo-generator,140
WG-003,2026-03-02T11:00:00Z,219.135,70.704,54.143,ok,demo-generator,141
WG-003,2026-03-02T11:15:00Z,218.696,71.043,54.166,ok,demo-generator,142
WG-003,2026-03-02T11:30:00Z,218.170,72.823,55.288,ok,demo-generator,143
WG-003,2026-03-02T11:45:00Z,218.237,72.024,54.518,ok,demo-generator,144
WG-003,2026-03-02T12:00:00Z,218.440,70.734,52.854,ok,demo-generator,145
WG-003,2026-03-02T12:15:00Z,218.497,69.602,53.087,ok,demo-generator,146
WG-003,2026-03-02T12:30:00Z,218.195,70.283,52.907,ok,demo-generator,147
WG-003,2026-03-02T12:45:00Z,218.174,68.994,51.974,ok,demo-generator,148
WG-003,2026-03-02T13:00:00Z,218.736,67.045,51.011,ok,demo-generator,149
WG-003,2026-03-02T13:15:00Z,218.819,65.453,50.452,ok,demo-generator,150
WG-003,2026-03-02T13:30:00Z,218.649,64.050,49.152,ok,demo-generator,151
WG-003,2026-03-02T13:45:00Z,219.044,63.554,49.665,ok,demo-generator,152
WG-003,2026-03-02T14:00:00Z,219.383,61.171,47.680,ok,demo-generator,153
WG-003,2026-03-02T14:15:00Z,219.415,60.887,47.026,ok,demo-generator,154
WG-003,2026-03-02T14:30:00Z,219.714,58.083,45.236,ok,demo-generator,155
WG-003,2026-03-02T14:45:00Z,219.343,58.767,44.533,ok,demo-generator,156
WG-003,2026-03-02T15:00:00Z,219.920,54.898,43.451,ok,demo-generator,157
WG-003,2026-03-02T15:15:00Z,220.441,53.909,43.983,ok,demo-generator,158
WG-003,2026-03-02T15:30:00Z,220.274,53.457,41.661,ok,demo-generator,159
WG-003,2026-03-02T15:45:00Z,220.037,53.900,41.789,ok,demo-generator,160
WG-003,2026-03-02T16:00:00Z,220.504,51.003,39.896,ok,demo-generator,161
WG-003,2026-03-02T16:15:00Z,220.458,50.086,39.466,ok,demo-generator,162
WG-003,2026-03-02T16:30:00Z,220.606,49.952,39.001,ok,demo-generator,163
WG-003,2026-03-02T16:45:00Z,220.891,49.430,39.416,ok,demo-generator,164
WG-003,2026-03-02T17:00:00Z,221.112,47.234,38.084,ok,demo-generator,165
WG-003,2026-03-02T17:15:00Z,221.248,46.167,36.580,ok,demo-generator,166
WG-003,2026-03-02T17:30:00Z,221.516,45.743,37.283,ok,demo-generator,167
WG-003,2026-03-02T17:45:00Z,221.295,46.637,36.074,ok,demo-generator,168
WG-003,2026-03-02T18:00:00Z,221.694,43.632,35.925,ok,demo-generator,169
WG-003,2026-03-02T18:15:00Z,221.605,43.910,34.309,ok,demo-generator,170
WG-003,2026-03-02T18:30:00Z,222.227,42.918,35.495,ok,demo-generator,171
WG-003,2026-03-02T18:45:00Z,222.246,43.545,33.643,ok,demo-generator,172
WG-003,2026-03-02T19:00:00Z,222.524,42.843,34.871,ok,demo-generator,173
WG-003,2026-03-02T19:15:00Z,222.024,43.358,33.846,ok,demo-generator,174
WG-003,2026-03-02T19:30:00Z,222.347,44.878,35.062,ok,demo-generator,175
WG-003,2026-03-02T19:45:00Z,222.426,44.305,34.244,ok,demo-generator,176
WG-003,2026-03-02T20:00:00Z,222.167,45.710,33.715,ok,demo-generator,177
WG-003,2026-03-02T20:15:00Z,222.295,45.561,33.607,ok,demo-generator,178
WG-003,2026-03-02T20:30:00Z,221.837,47.710,34.878,ok,demo-generator,179
WG-003,2026-03-02T20:45:00Z,221.956,46.373,34.753,ok,demo-generator,180
WG-003,2026-03-02T21:00:00Z,221.863,47.370,35.167,ok,demo-generator,181
WG-003,2026-03-02T21:15:00Z,222.507,45.698,34.629,ok,demo-generator,182
WG-003,2026-03-02T21:30:00Z,222.117,48.053,35.133,ok,demo-generator,183
WG-003,2026-03-02T21:45:00Z,222.212,48.999,34.238,ok,demo-generator,184
WG-003,2026-03-02T22:00:00Z,222.194,49.497,34.274,ok,demo-generator,185
WG-003,2026-03-02T22:15:00Z,222.154,49.602,35.659,ok,demo-generator,186
WG-003,2026-03-02T22:30:00Z,222.161,50.180,35.086,ok,demo-generator,187
WG-003,2026-03-02T22:45:00Z,222.748,47.585,35.250,ok,demo-generator,188
WG-003,2026-03-02T23:00:00Z,223.170,47.270,34.534,ok,demo-generator,189
WG-003,2026-03-02T23:15:00Z,222.330,50.846,36.249,ok,demo-generator,190
WG-003,2026-03-02T23:30:00Z,223.224,49.309,36.416,ok,demo-generator,191
WG-003,2026-03-02T23:45:00Z,222.790,49.571,37.506,ok,demo-generator,192
WG-004,2026-03-01T00:00:00Z,221.823,61.558,40.326,ok,demo-generator,1
WG-004,2026-03-01T00:15:00Z,222.591,60.172,40.689,ok,demo-generator,2
WG-004,2026-03-01T00:30:00Z,222.687,58.747,41.425,ok,demo-generator,3
WG-004,2026-03-01T00:45:00Z,223.038,55.115,40.751,ok,demo-generator,4
WG-004,2026-03-01T01:00:00Z,223.686,53.898,39.038,ok,demo-generator,5
WG-004,2026-03-01T01:15:00Z,223.917,52.310,40.837,ok,demo-generator,6
WG-004,2026-03-01T01:30:00Z,223.641,54.398,40.333,ok,demo-generator,7
WG-004,2026-03-01T01:45:00Z,224.110,50.111,39.339,ok,demo-generator,8
WG-004,2026-03-01T02:00:00Z,224.074,50.512,39.761,ok,demo-generator,9
WG-004,2026-03-01T02:15:00Z,224.329,50.213,40.743,ok,demo-generator,10
WG-004,2026-03-01T02:30:00Z,224.267,48.261,41.287,ok,demo-generator,11
WG-004,2026-03-01T02:45:00Z,224.941,46.307,40.665,ok,demo-generator,12
WG-004,2026-03-01T03:00:00Z,224.360,47.477,42.500,ok,demo-generator,13
WG-004,2026-03-01T03:15:00Z,224.394,46.547,40.624,ok,demo-generator,14
WG-004,2026-03-01T03:30:00Z,224.449,47.913,41.835,ok,demo-generator,15
WG-004,2026-03-01T03:45:00Z,224.888,45.975,42.820,ok,demo-generator,16
WG-004,2026-03-01T04:00:00Z,224.833,44.895,42.580,ok,demo-generator,17
WG-004,2026-03-01T04:15:00Z,224.235,47.133,43.664,ok,demo-generator,18
WG-004,2026-03-01T04:30:00Z,224.196,46.198,43.056,ok,demo-generator,19
WG-004,2026-03-01T04:45:00Z,224.244,46.758,44.074,ok,demo-generator,20
WG-004,2026-03-01T05:00:00Z,224.048,46.259,45.189,ok,demo-generator,21
WG-004,2026-03-01T05:15:00Z,224.136,45.898,45.715,ok,demo-generator,22
WG-004,2026-03-01T05:30:00Z,223.705,48.217,45.929,ok,demo-generator,23
WG-004,2026-03-01T05:45:00Z,224.121,47.355,46.909,ok,demo-generator,24
WG-004,2026-03-01T06:00:00Z,223.601,47.886,47.549,ok,demo-generator,25
WG-004,2026-03-01T06:15:00Z,223.683,48.930,46.278,ok,demo-generator,26
WG-004,2026-03-01T06:30:00Z,223.314,49.792,46.859,ok,demo-generator,27
WG-004,2026-03-01T06:45:00Z,222.691,51.035,48.377,ok,demo-generator,28
WG-004,2026-03-01T07:00:00Z,223.006,51.000,49.399,ok,demo-generator,29
WG-004,2026-03-01T07:15:00Z,222.564,53.511,49.162,ok,demo-generator,30
WG-004,2026-03-01T07:30:00Z,222.485,52.519,49.311,ok,demo-generator,31
WG-004,2026-03-01T07:45:00Z,221.352,55.558,51.300,ok,demo-generator,32
WG-004,2026-03-01T08:00:00Z,221.125,56.799,50.804,ok,demo-generator,33
WG-004,2026-03-01T08:15:00Z,221.269,57.345,51.899,ok,demo-generator,34
WG-004,2026-03-01T08:30:00Z,220.795,58.215,51.307,ok,demo-generator,35
WG-004,2026-03-01T08:45:00Z,221.050,58.445,52.366,ok,demo-generator,36
WG-004,2026-03-01T09:00:00Z,220.811,58.005,52.584,ok,demo-generator,37
WG-004,2026-03-01T09:15:00Z,219.995,59.729,52.883,ok,demo-generator,38
WG-004,2026-03-01T09:30:00Z,220.400,58.806,52.370,ok,demo-generator,39
WG-004,2026-03-01T09:45:00Z,220.346,58.530,51.968,ok,demo-generator,40
WG-004,2026-03-01T10:00:00Z,219.848,62.175,52.899,ok,demo-generator,41
WG-004,2026-03-01T10:15:00Z,219.840,59.523,53.009,ok,demo-generator,42
WG-004,2026-03-01T10:30:00Z,219.663,61.985,52.731,ok,demo-generator,43
WG-004,2026-03-01T10:45:00Z,219.383,61.139,52.899,ok,demo-generator,44
WG-004,2026-03-01T11:00:00Z,219.498,60.007,51.521,ok,demo-generator,45
WG-004,2026-03-01T11:15:00Z,219.595,60.338,50.975,ok,demo-generator,46
WG-004,2026-03-01T11:30:00Z,219.084,60.710,50.314,ok,demo-generator,47
WG-004,2026-03-01T11:45:00Z,219.496,60.522,51.918,ok,demo-generator,48
WG-004,2026-03-01T12:00:00Z,218.639,63.407,50.819,ok,demo-generator,49
WG-004,2026-03-01T12:15:00Z,219.139,61.674,51.830,ok,demo-generator,50
WG-004,2026-03-01T12:30:00Z,218.809,61.956,50.640,ok,demo-generator,51
WG-004,2026-03-01T12:45:00Z,218.447,63.375,51.320,ok,demo-generator,52
WG-004,2026-03-01T13:00:00Z,218.970,60.742,48.753,ok,demo-generator,53
WG-004,2026-03-01T13:15:00Z,219.081,62.031,49.090,ok,demo-generator,54
WG-004,2026-03-01T13:30:00Z,218.531,62.077,49.887,ok,demo-generator,55
WG-004,2026-03-01T13:45:00Z,218.588,61.270,48.272,ok,demo-generator,56
WG-004,2026-03-01T14:00:00Z,218.557,61.637,48.657,ok,demo-generator,57
WG-004,2026-03-01T14:15:00Z,218.814,62.020,48.562,ok,demo-generator,58
WG-004,2026-03-01T14:30:00Z,218.938,62.438,46.222,ok,demo-generator,59
WG-004,2026-03-01T14:45:00Z,218.227,65.443,47.855,ok,demo-generator,60
WG-004,2026-03-01T15:00:00Z,218.385,63.290,46.858,ok,demo-generator,61
WG-004,2026-03-01T15:15:00Z,218.559,65.393,46.443,ok,demo-generator,62
WG-004,2026-03-01T15:30:00Z,218.383,66.795,46.608,ok,demo-generator,63
WG-004,2026-03-01T15:45:00Z,218.263,66.644,46.064,ok,demo-generator,64
WG-004,2026-03-01T16:00:00Z,218.335,65.699,44.328,ok,demo-generator,65
WG-004,2026-03-01T16:15:00Z,218.045,67.882,45.076,ok,demo-generator,66
WG-004,2026-03-01T16:30:00Z,218.427,67.421,44.508,ok,demo-generator,67
WG-004,2026-03-01T16:45:00Z,218.070,68.961,44.942,ok,demo-generator,68
WG-004,2026-03-01T17:00:00Z,218.429,68.573,44.449,ok,demo-generator,69
WG-004,2026-03-01T17:15:00Z,217.523,72.282,46.352,ok,demo-generator,70
WG-004,2026-03-01T17:30:00Z,217.610,71.052,43.477,ok,demo-generator,71
WG-004,2026-03-01T17:45:00Z,217.866,71.596,44.875,ok,demo-generator,72
WG-004,2026-03-01T18:00:00Z,217.640,73.712,44.379,ok,demo-generator,73
WG-004,2026-03-01T18:15:00Z,217.230,75.465,45.219,ok,demo-generator,74
WG-004,2026-03-01T18:30:00Z,217.899,73.454,43.639,ok,demo-generator,75
WG-004,2026-03-01T18:45:00Z,218.184,73.654,44.155,ok,demo-generator,76
WG-004,2026-03-01T19:00:00Z,218.101,73.976,42.789,ok,demo-generator,77
WG-004,2026-03-01T19:15:00Z,217.510,76.762,44.524,ok,demo-generator,78
WG-004,2026-03-01T19:30:00Z,218.225,76.101,44.116,ok,demo-generator,79
WG-004,2026-03-01T19:45:00Z,217.950,78.079,43.164,ok,demo-generator,80
WG-004,2026-03-01T20:00:00Z,218.190,77.363,43.800,ok,demo-generator,81
WG-004,2026-03-01T20:15:00Z,217.947,77.862,44.601,ok,demo-generator,82
WG-004,2026-03-01T20:30:00Z,218.347,75.287,43.988,ok,demo-generator,83
WG-004,2026-03-01T20:45:00Z,218.601,75.726,44.013,ok,demo-generator,84
WG-004,2026-03-01T21:00:00Z,218.584,74.774,42.880,ok,demo-generator,85
WG-004,2026-03-01T21:15:00Z,218.833,73.577,42.039,ok,demo-generator,86
WG-004,2026-03-01T21:30:00Z,219.688,72.239,42.217,ok,demo-generator,87
WG-004,2026-03-01T21:45:00Z,219.639,73.508,41.676,ok,demo-generator,88
WG-004,2026-03-01T22:00:00Z,219.896,70.790,41.696,ok,demo-generator,89
WG-004,2026-03-01T22:15:00Z,219.642,71.453,41.630,ok,demo-generator,90
WG-004,2026-03-01T22:30:00Z,220.903,67.885,41.992,ok,demo-generator,91
WG-004,2026-03-01T22:45:00Z,220.944,67.128,41.094,ok,demo-generator,92
WG-004,2026-03-01T23:00:00Z,220.960,68.308,41.427,ok,demo-generator,93
WG-004,2026-03-01T23:15:00Z,221.343,66.924,40.478,ok,demo-generator,94
WG-004,2026-03-01T23:30:00Z,221.185,65.461,41.836,ok,demo-generator,95
WG-004,2026-03-01T23:45:00Z,221.627,63.785,41.427,ok,demo-generator,96
WG-004,2026-03-02T00:00:00Z,221.743,62.286,41.470,ok,demo-generator,97
WG-004,2026-03-02T00:15:00Z,222.246,60.428,39.860,ok,demo-generator,98
WG-004,2026-03-02T00:30:00Z,223.246,57.234,39.682,ok,demo-generator,99
WG-004,2026-03-02T00:45:00Z,223.082,58.353,41.698,ok,demo-generator,100
WG-004,2026-03-02T01:00:00Z,223.300,55.137,41.041,ok,demo-generator,101
WG-004,2026-03-02T01:15:00Z,223.833,52.342,40.177,ok,demo-generator,102
WG-004,2026-03-02T01:30:00Z,223.783,52.641,41.219,ok,demo-generator,103
WG-004,2026-03-02T01:45:00Z,224.472,49.793,40.152,ok,demo-generator,104
WG-004,2026-03-02T02:00:00Z,223.973,50.352,39.544,ok,demo-generator,105
WG-004,2026-03-02T02:15:00Z,224.114,49.825,40.368,ok,demo-generator,106
WG-004,2026-03-02T02:30:00Z,224.758,47.739,40.993,ok,demo-generator,107
WG-004,2026-03-02T02:45:00Z,224.143,49.337,40.589,ok,demo-generator,108
WG-004,2026-03-02T03:00:00Z,224.392,48.543,40.680,ok,demo-generator,109
WG-004,2026-03-02T03:15:00Z,224.296,47.178,42.757,ok,demo-generator,110
WG-004,2026-03-02T03:30:00Z,224.724,46.466,43.044,ok,demo-generator,111
WG-004,2026-03-02T03:45:00Z,224.150,47.732,43.457,ok,demo-generator,112
WG-004,2026-03-02T04:00:00Z,224.643,47.724,43.753,ok,demo-generator,113
WG-004,2026-03-02T04:15:00Z,224.927,45.803,43.313,ok,demo-generator,114
WG-004,2026-03-02T04:30:00Z,224.227,46.223,43.901,ok,demo-generator,115
WG-004,2026-03-02T04:45:00Z,224.509,46.819,45.467,ok,demo-generator,116
WG-004,2026-03-02T05:00:00Z,224.281,46.089,43.896,ok,demo-generator,117
WG-004,2026-03-02T05:15:00Z,224.072,46.855,44.510,ok,demo-generator,118
WG-004,2026-03-02T05:30:00Z,224.010,48.536,46.524,ok,demo-generator,119
WG-004,2026-03-02T05:45:00Z,223.607,48.085,46.697,ok,demo-generator,120
WG-004,2026-03-02T06:00:00Z,223.137,50.699,46.670,ok,demo-generator,121
WG-004,2026-03-02T06:15:00Z,222.916,51.084,49.015,ok,demo-generator,122
WG-004,2026-03-02T06:30:00Z,223.392,49.891,48.311,ok,demo-generator,123
WG-004,2026-03-02T06:45:00Z,222.844,51.002,49.218,ok,demo-generator,124
WG-004,2026-03-02T07:00:00Z,222.029,53.569,49.564,ok,demo-generator,125
WG-004,2026-03-02T07:15:00Z,222.180,53.864,49.325,ok,demo-generator,126
WG-004,2026-03-02T07:30:00Z,221.777,55.225,49.763,ok,demo-generator,127
WG-004,2026-03-02T07:45:00Z,222.240,54.127,50.473,ok,demo-generator,128
WG-004,2026-03-02T08:00:00Z,221.726,54.691,50.186,ok,demo-generator,129
WG-004,2026-03-02T08:15:00Z,220.787,57.899,51.187,ok,demo-generator,130
WG-004,2026-03-02T08:30:00Z,220.913,56.820,52.253,ok,demo-generator,131
WG-004,2026-03-02T08:45:00Z,220.960,58.192,51.905,ok,demo-generator,132
WG-004,2026-03-02T09:00:00Z,221.096,57.112,52.137,ok,demo-generator,133
WG-004,2026-03-02T09:15:00Z,220.104,59.320,53.336,ok,demo-generator,134
WG-004,2026-03-02T09:30:00Z,220.471,59.763,51.647,ok,demo-generator,135
WG-004,2026-03-02T09:45:00Z,219.744,59.838,51.816,ok,demo-generator,136
WG-004,2026-03-02T10:00:00Z,220.325,59.676,51.920,ok,demo-generator,137
WG-004,2026-03-02T10:15:00Z,219.237,62.397,51.905,ok,demo-generator,138
WG-004,2026-03-02T10:30:00Z,220.096,60.106,52.756,ok,demo-generator,139
WG-004,2026-03-02T10:45:00Z,219.293,60.603,51.915,ok,demo-generator,140
WG-004,2026-03-02T11:00:00Z,218.972,61.748,51.132,ok,demo-generator,141
WG-004,2026-03-02T11:15:00Z,219.257,62.990,52.430,ok,demo-generator,142
WG-004,2026-03-02T11:30:00Z,219.752,59.859,50.868,ok,demo-generator,143
WG-004,2026-03-02T11:45:00Z,219.077,61.142,50.716,ok,demo-generator,144
WG-004,2026-03-02T12:00:00Z,218.626,62.851,52.373,ok,demo-generator,145
WG-004,2026-03-02T12:15:00Z,219.147,60.111,51.225,ok,demo-generator,146
WG-004,2026-03-02T12:30:00Z,219.252,60.237,50.023,ok,demo-generator,147
WG-004,2026-03-02T12:45:00Z,218.715,62.566,49.260,ok,demo-generator,148
WG-004,2026-03-02T13:00:00Z,219.163,61.395,50.620,ok,demo-generator,149
WG-004,2026-03-02T13:15:00Z,218.697,61.226,48.682,ok,demo-generator,150
WG-004,2026-03-02T13:30:00Z,218.584,62.686,49.914,ok,demo-generator,151
WG-004,2026-03-02T13:45:00Z,218.371,62.121,48.024,ok,demo-generator,152
WG-004,2026-03-02T14:00:00Z,218.617,62.229,47.631,ok,demo-generator,153
WG-004,2026-03-02T14:15:00Z,218.513,63.147,47.431,ok,demo-generator,154
WG-004,2026-03-02T14:30:00Z,218.882,63.185,48.458,ok,demo-generator,155
WG-004,2026-03-02T14:45:00Z,218.581,64.927,47.326,ok,demo-generator,156
WG-004,2026-03-02T15:00:00Z,218.942,62.913,46.017,ok,demo-generator,157
WG-004,2026-03-02T15:15:00Z,218.290,66.503,46.217,ok,demo-generator,158
WG-004,2026-03-02T15:30:00Z,218.284,64.641,45.260,ok,demo-generator,159
WG-004,2026-03-02T15:45:00Z,218.589,65.474,46.575,ok,demo-generator,160
WG-004,2026-03-02T16:00:00Z,218.056,68.849,46.719,ok,demo-generator,161
WG-004,2026-03-02T16:15:00Z,217.734,68.156,46.241,ok,demo-generator,162
WG-004,2026-03-02T16:30:00Z,217.860,69.160,46.346,ok,demo-generator,163
WG-004,2026-03-02T16:45:00Z,217.643,69.938,46.028,ok,demo-generator,164
WG-004,2026-03-02T17:00:00Z,218.034,71.238,44.829,ok,demo-generator,165
WG-004,2026-03-02T17:15:00Z,217.675,70.282,44.240,ok,demo-generator,166
WG-004,2026-03-02T17:30:00Z,218.051,71.368,45.709,ok,demo-generator,167
WG-004,2026-03-02T17:45:00Z,217.506,72.018,45.062,ok,demo-generator,168
WG-004,2026-03-02T18:00:00Z,218.129,72.413,44.864,ok,demo-generator,169
WG-004,2026-03-02T18:15:00Z,217.889,72.536,42.871,ok,demo-generator,170
WG-004,2026-03-02T18:30:00Z,217.606,75.072,43.882,ok,demo-generator,171
WG-004,2026-03-02T18:45:00Z,217.656,74.953,44.631,ok,demo-generator,172
WG-004,2026-03-02T19:00:00Z,217.737,77.276,45.587,ok,demo-generator,173
WG-004,2026-03-02T19:15:00Z,218.061,75.472,44.009,ok,demo-generator,174
WG-004,2026-03-02T19:30:00Z,217.727,76.725,43.929,ok,demo-generator,175
WG-004,2026-03-02T19:45:00Z,217.934,75.529,44.280,ok,demo-generator,176
WG-004,2026-03-02T20:00:00Z,218.508,75.006,42.940,ok,demo-generator,177
WG-004,2026-03-02T20:15:00Z,218.303,75.467,42.860,ok,demo-generator,178
WG-004,2026-03-02T20:30:00Z,218.118,77.657,44.707,ok,demo-generator,179
WG-004,2026-03-02T20:45:00Z,219.094,74.521,43.046,ok,demo-generator,180
WG-004,2026-03-02T21:00:00Z,218.634,74.672,43.140,ok,demo-generator,181
WG-004,2026-03-02T21:15:00Z,218.715,76.161,43.099,ok,demo-generator,182
WG-004,2026-03-02T21:30:00Z,219.171,75.443,43.642,ok,demo-generator,183
WG-004,2026-03-02T21:45:00Z,219.423,74.466,42.447,ok,demo-generator,184
WG-004,2026-03-02T22:00:00Z,219.606,72.215,42.485,ok,demo-generator,185
WG-004,2026-03-02T22:15:00Z,220.080,70.231,41.806,ok,demo-generator,186
WG-004,2026-03-02T22:30:00Z,220.658,69.225,42.442,ok,demo-generator,187
WG-004,2026-03-02T22:45:00Z,220.813,68.621,41.620,ok,demo-generator,188
WG-004,2026-03-02T23:00:00Z,220.756,67.632,41.115,ok,demo-generator,189
WG-004,2026-03-02T23:15:00Z,221.760,64.246,40.724,ok,demo-generator,190
WG-004,2026-03-02T23:30:00Z,221.589,64.961,41.055,ok,demo-generator,191
WG-004,2026-03-02T23:45:00Z,221.777,62.889,41.865,ok,demo-generator,192
WG-005,2026-03-01T00:00:00Z,220.858,65.040,42.430,ok,demo-generator,1
WG-005,2026-03-01T00:15:00Z,220.908,64.900,42.463,ok,demo-generator,2
WG-005,2026-03-01T00:30:00Z,221.071,64.362,42.790,ok,demo-generator,3
WG-005,2026-03-01T00:45:00Z,220.720,64.758,41.692,ok,demo-generator,4
WG-005,2026-03-01T01:00:00Z,221.005,63.351,43.509,ok,demo-generator,5
WG-005,2026-03-01T01:15:00Z,220.910,65.562,44.118,ok,demo-generator,6
WG-005,2026-03-01T01:30:00Z,221.374,65.470,43.182,ok,demo-generator,7
WG-005,2026-03-01T01:45:00Z,221.052,65.309,45.401,ok,demo-generator,8
WG-005,2026-03-01T02:00:00Z,221.518,65.533,45.361,ok,demo-generator,9
WG-005,2026-03-01T02:15:00Z,221.552,63.766,46.125,ok,demo-generator,10
WG-005,2026-03-01T02:30:00Z,221.529,63.617,46.207,ok,demo-generator,11
WG-005,2026-03-01T02:45:00Z,221.559,63.045,46.433,ok,demo-generator,12
WG-005,2026-03-01T03:00:00Z,221.973,64.264,47.523,ok,demo-generator,13
WG-005,2026-03-01T03:15:00Z,221.889,65.120,47.940,ok,demo-generator,14
WG-005,2026-03-01T03:30:00Z,221.894,63.752,47.782,ok,demo-generator,15
WG-005,2026-03-01T03:45:00Z,221.675,66.102,49.408,ok,demo-generator,16
WG-005,2026-03-01T04:00:00Z,221.711,64.153,48.858,ok,demo-generator,17
WG-005,2026-03-01T04:15:00Z,222.159,63.746,47.981,ok,demo-generator,18
WG-005,2026-03-01T04:30:00Z,221.584,66.793,49.379,ok,demo-generator,19
WG-005,2026-03-01T04:45:00Z,221.469,65.858,51.105,ok,demo-generator,20
WG-005,2026-03-01T05:00:00Z,220.795,68.770,52.355,ok,demo-generator,21
WG-005,2026-03-01T05:15:00Z,221.587,66.724,52.487,ok,demo-generator,22
WG-005,2026-03-01T05:30:00Z,221.251,69.929,51.879,ok,demo-generator,23
WG-005,2026-03-01T05:45:00Z,221.055,69.744,52.640,ok,demo-generator,24
WG-005,2026-03-01T06:00:00Z,220.213,72.558,53.602,ok,demo-generator,25
WG-005,2026-03-01T06:15:00Z,220.365,71.669,54.311,ok,demo-generator,26
WG-005,2026-03-01T06:30:00Z,220.095,74.509,56.587,ok,demo-generator,27
WG-005,2026-03-01T06:45:00Z,220.185,74.685,56.052,ok,demo-generator,28
WG-005,2026-03-01T07:00:00Z,219.855,75.906,56.527,ok,demo-generator,29
WG-005,2026-03-01T07:15:00Z,219.175,76.594,56.459,ok,demo-generator,30
WG-005,2026-03-01T07:30:00Z,219.355,78.590,58.337,ok,demo-generator,31
WG-005,2026-03-01T07:45:00Z,219.407,77.341,57.904,ok,demo-generator,32
WG-005,2026-03-01T08:00:00Z,218.549,80.463,58.945,ok,demo-generator,33
WG-005,2026-03-01T08:15:00Z,218.308,80.743,58.365,ok,demo-generator,34
WG-005,2026-03-01T08:30:00Z,218.233,82.052,59.684,ok,demo-generator,35
WG-005,2026-03-01T08:45:00Z,218.212,82.077,60.090,ok,demo-generator,36
WG-005,2026-03-01T09:00:00Z,218.067,82.771,59.893,ok,demo-generator,37
WG-005,2026-03-01T09:15:00Z,217.445,85.856,60.722,ok,demo-generator,38
